NO_OF_SAMPLES	862
FREQUENCY	400
TIME_STAMP	2020-08-07, 13:03:10.235	3928.21248474
FIRST_SAMPLE	1104
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	7390
FORCE_PLATE_CORNER_POSX_POSY_X	586.302996
FORCE_PLATE_CORNER_POSX_POSY_Y	778.885007
FORCE_PLATE_CORNER_POSX_POSY_Z	-12.587900
FORCE_PLATE_CORNER_NEGX_POSY_X	578.343987
FORCE_PLATE_CORNER_NEGX_POSY_Y	399.753004
FORCE_PLATE_CORNER_NEGX_POSY_Z	-14.426700
FORCE_PLATE_CORNER_NEGX_NEGY_X	-1.246320
FORCE_PLATE_CORNER_NEGX_NEGY_Y	401.962012
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-16.833499
FORCE_PLATE_CORNER_POSX_NEGY_X	-0.274277
FORCE_PLATE_CORNER_POSX_NEGY_Y	785.919964
FORCE_PLATE_CORNER_POSX_NEGY_Z	-14.884100
FORCE_PLATE_OFFSET_X	-0.355600
FORCE_PLATE_OFFSET_Y	-0.050800
FORCE_PLATE_OFFSET_Z	-45.389800
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
0.416415	0.291228	-8.281800	1.086078	-0.886146	-0.296274	-105.072607	-129.594972	0.000000	
0.503206	0.068511	-8.809688	1.198167	-0.885782	-0.398789	-98.309306	-135.703402	0.000000	
0.417353	0.155943	-8.114406	1.197609	-0.903281	-0.352072	-109.339201	-146.768927	0.000000	
0.461164	0.155322	-7.767603	1.153603	-0.903089	-0.379976	-113.924369	-147.657843	0.000000	
0.637489	0.111718	-6.720154	0.997427	-0.815302	-0.361007	-117.371690	-147.719409	0.000000	
0.941979	0.378849	-7.758935	1.174502	-0.780460	-0.360922	-95.433570	-149.208661	0.000000	
0.506092	-0.062334	-9.157274	1.176489	-0.991253	-0.371171	-106.094661	-128.835679	0.000000	
0.414454	0.289806	-8.807424	1.197752	-0.885938	-0.361524	-98.809549	-134.550730	0.000000	
0.943605	0.246320	-7.412167	1.086210	-0.815453	-0.370325	-104.592750	-145.086632	0.000000	
0.632578	0.510121	-7.411565	1.085573	-0.745357	-0.351605	-97.048345	-143.396808	0.000000	
0.328089	0.290012	-8.459669	1.109281	-0.938580	-0.343024	-109.542902	-129.620515	0.000000	
0.766060	0.423665	-7.409432	0.997211	-0.798100	-0.342460	-103.376773	-132.042115	0.000000	
0.723652	0.379326	-7.585909	1.020175	-0.885772	-0.351999	-112.791153	-132.264018	0.000000	
0.636043	0.201825	-8.460276	1.154081	-0.938374	-0.389499	-107.858550	-135.379692	0.000000	
0.594225	0.159186	-8.631821	1.153534	-0.973781	-0.324396	-110.043831	-132.851079	0.000000	
0.373035	0.244393	-8.287711	1.241722	-0.903376	-0.333438	-107.314472	-148.539202	0.000000	
0.677888	0.201932	-7.585831	0.997316	-0.762948	-0.370421	-96.874855	-130.313480	0.000000	
0.543813	0.422556	-8.281983	1.108389	-0.780605	-0.370542	-91.628563	-131.566356	0.000000	
0.721937	0.378175	-7.412380	1.041868	-0.797933	-0.370385	-103.583448	-138.292930	0.000000	
0.721589	0.334800	-7.060776	0.952063	-0.710376	-0.332930	-96.325619	-132.736839	0.000000	
0.637302	0.113144	-6.716433	0.930238	-0.780450	-0.323726	-112.248763	-137.788023	0.000000	
0.376127	-0.109774	-7.942275	1.241331	-0.885757	-0.324011	-109.730405	-156.972265	0.000000	
0.419466	-0.066846	-7.946049	1.264719	-0.938070	-0.389319	-116.014400	-159.595894	0.000000	
0.415347	0.156663	-8.984766	1.220784	-0.938420	-0.398939	-102.702996	-135.132005	0.000000	
0.768938	0.422899	-8.284162	1.286216	-0.938461	-0.333356	-109.426292	-152.995689	0.000000	
0.326297	0.243604	-8.636804	1.264150	-0.850656	-0.379999	-97.132719	-145.138354	0.000000	
0.329617	0.328864	-7.598424	1.374987	-0.902862	-0.370406	-117.208873	-179.043194	0.000000	
